"conceptid";"preflabel";"modified";"altlabel";"definition"
"BE000258";"Anaitides (ITIS: 65229: WoRMS 152426)";"8/31/2012 15:39:47";"";""
"BE000259";"Anaitides groenlandica (ITIS: 65232: WoRMS 152443)";"9/16/2010 01:58:56";"";""
"BE000260";"Anaitides (ITIS: 65229: WoRMS 152426) [Stage: juvenile]";"8/31/2012 15:39:47";"";""
"BE000261";"Anaitides maculata (ITIS: 65240: WoRMS 152438)";"9/16/2010 01:58:57";"";""
"BE000262";"Anaitides mucosa (ITIS: 65238: WoRMS 152441)";"9/16/2010 01:58:56";"";""
"BE000263";"Anaitides rosea (WoRMS 152435)";"9/16/2010 01:58:56";"";""
"BE000264";"Anas (ITIS: 175062: WoRMS 148788)";"8/31/2012 15:39:47";"";""
"BE000265";"Anas acuta (ITIS: 175074: WoRMS 158939)";"9/16/2010 01:58:56";"";""
"BE000266";"Anas clypeata (ITIS: 175096: WoRMS 158941)";"9/16/2010 01:58:56";"";""
"BE000267";"Anas crecca (ITIS: 175081: WoRMS 158943)";"9/16/2010 01:58:56";"";""
"BE000268";"Anas penelope (ITIS: 175092: WoRMS 159168)";"9/16/2010 01:58:56";"";""
"BE000269";"Anas platyrhynchos (ITIS: 175063: WoRMS 148791)";"9/16/2010 01:58:56";"";""
"BE000270";"Anas querquedula (ITIS: 175093: WoRMS 159169)";"9/16/2010 01:58:56";"";""
"BE000271";"Anas strepera (ITIS: 175073: WoRMS 159171)";"9/16/2010 01:58:56";"";""
"BE000272";"Anatopynia plumipes (ITIS: 181208)";"9/16/2010 01:58:57";"";""
"BE000273";"Anaulus (ITIS: 2717: WoRMS 161535)";"8/31/2012 15:39:47";"";""
"BE000274";"Anchialina agilis (ITIS: 90280: WoRMS 119950)";"9/16/2010 01:58:57";"";""
"BE000275";"Anchistropus emarginatus";"9/16/2010 01:58:56";"";""
"BE000276";"Ancylidae (ITIS: 76568: WoRMS 181577)";"9/16/2010 01:58:57";"";""
"BE000277";"Ancylus fluviatilis (ITIS: 76581)";"9/16/2010 01:58:56";"";""
"BE000278";"Anemone (ITIS: 18425)";"8/31/2012 15:39:47";"";""
"BE000279";"Anguilla anguilla (ITIS: 161128: WoRMS 126281)";"9/16/2010 01:58:57";"";""
"BE000280";"Anisoptera (ITIS: 101594)";"9/16/2010 01:58:56";"";""
"BE000281";"Anisus leucostomus";"9/16/2010 01:58:56";"";""
"BE000282";"Anisus spirorbis";"9/16/2010 01:58:56";"";""
"BE000283";"Anisus vortex";"9/16/2010 01:58:56";"";""
"BE000284";"Anisus vorticulus";"9/16/2010 01:58:56";"";""
"BE000285";"Ankistrodesmus (ITIS: 5877: WoRMS 163489)";"8/31/2012 15:39:47";"";""
"BE000286";"Ankistrodesmus falcatus (ITIS: 5878: WoRMS 163490)";"9/16/2010 01:58:56";"";""
"BE000287";"Ankistrodesmus falcatus mirabilis (ITIS: 5882)";"9/16/2010 01:58:56";"";""
"BE000288";"Ankistrodesmus gracilis";"9/16/2010 01:58:56";"";""
"BE000289";"Ankyra (ITIS: 5788)";"8/31/2012 15:39:47";"";""
"BE000290";"Ankyra judai (ITIS: 5791)";"9/16/2010 01:58:56";"";""
"BE000291";"Ankyra spatulifera";"9/16/2010 01:58:57";"";""
"BE000292";"Annelida (ITIS: 64357: WoRMS 882)";"9/16/2010 01:58:56";"";""
"BE000293";"Anobothrus gracilis (ITIS: 67778: WoRMS 129789)";"9/16/2010 01:58:57";"";""
"BE000294";"Anodonta (ITIS: 79930: WoRMS 224838)";"8/31/2012 15:39:47";"";""
"BE000295";"Anodonta anatina";"9/16/2010 01:58:56";"";""
"BE000296";"Anodonta cygnea (WoRMS 234103)";"9/16/2010 01:58:56";"";""
"BE000297";"Anomalocera (ITIS: 86064: WoRMS 104206) [Size: 1000-2000um]";"8/31/2012 15:39:47";"";""
"BE000298";"Anomalocera (ITIS: 86064: WoRMS 104206) [Size: 200-500um]";"8/31/2012 15:39:47";"";""
"BE000299";"Anomalocera (ITIS: 86064: WoRMS 104206) [Size: 500-1000um]";"8/31/2012 15:39:47";"";""
"BE000300";"Anomalocera (ITIS: 86064: WoRMS 104206) [Size: >2000um]";"8/31/2012 15:39:47";"";""
"BE000301";"Anomalocera (ITIS: 86064: WoRMS 104206)";"8/31/2012 15:39:47";"";""
"BE000302";"Anomalocera patersoni (ITIS: 86065: WoRMS 104722) [Stage: copepodites C1-C3]";"9/16/2010 01:58:56";"";""
"BE000303";"Anomalocera patersoni (ITIS: 86065: WoRMS 104722) [Stage: copepodites C4-C5]";"9/16/2010 01:58:56";"";""
"BE000304";"Anomalocera patersoni (ITIS: 86065: WoRMS 104722) [Stage: copepodites C5 plus adults]";"9/16/2010 01:58:57";"";""
"BE000305";"Anomalocera patersoni (ITIS: 86065: WoRMS 104722) [Stage: adult]";"9/16/2010 01:58:56";"";""
"BE000306";"Anomalocera patersoni (ITIS: 86065: WoRMS 104722) [Stage: adult Sex: male]";"9/16/2010 01:58:57";"";""
"BE000307";"Anomalocera patersoni (ITIS: 86065: WoRMS 104722)";"9/16/2010 01:58:57";"";""
"BE000308";"Anomia (ITIS: 79796: WoRMS 137650)";"8/31/2012 15:39:47";"";""
"BE000309";"Anomoeoneis (ITIS: 590825: WoRMS 149411)";"8/31/2012 15:39:47";"";""
"BE000310";"Anomura (ITIS: 97698: WoRMS 106671) [Stage: larvae]";"9/16/2010 01:58:57";"";""
"BE000311";"Anopheles (ITIS: 125956: WoRMS 151044)";"8/31/2012 15:39:47";"";""
"BE000312";"Anopheles maculipennis";"9/16/2010 01:58:56";"";""
"BE000313";"Anoplodactylus petiolatus (ITIS: 83646: WoRMS 134723)";"9/16/2010 01:58:56";"";""
"BE000314";"Anoplosolenia (WoRMS 235850)";"9/16/2010 01:58:57";"";""
"BE000315";"Anoplosolenia brasiliensis (WoRMS 235921)";"9/16/2010 01:58:56";"";""
"BE000316";"Anorthoneis (ITIS: 3624: WoRMS 161540)";"8/31/2012 15:39:47";"";""
"BE000317";"Anser albifrons (ITIS: 175020: WoRMS 159159)";"9/16/2010 01:58:57";"";""
"BE000318";"Anser anser (ITIS: 175028: WoRMS 416682)";"9/16/2010 01:58:56";"";""
"BE000319";"Anser brachyrhynchus (ITIS: 175036: WoRMS 416683)";"9/16/2010 01:58:56";"";""
"BE000320";"Anser caerulescens (ITIS: 175029)";"9/16/2010 01:58:57";"";""
"BE000321";"Anser erythropus (ITIS: 175033: WoRMS 416684)";"9/16/2010 01:58:56";"";""
"BE000322";"Anser fabalis (ITIS: 175024: WoRMS 416685)";"9/16/2010 01:58:56";"";""
"BE000323";"Anser indicus (ITIS: 175034)";"9/16/2010 01:58:57";"";""
"BE000324";"Anser rossii (ITIS: 175035)";"9/16/2010 01:58:56";"";""
"BE000325";"Anthomedusae (ITIS: 48741: WoRMS 13551)";"9/16/2010 01:58:57";"";""
"BE000326";"Anthomyiidae (ITIS: 148685: WoRMS 150952)";"9/16/2010 01:58:56";"";""
"BE000327";"Anthosphaera (ITIS: 2191: WoRMS 115076)";"8/31/2012 15:39:47";"";""
"BE000328";"Anthosphaera robusta (ITIS: 2193: WoRMS 235989)";"9/16/2010 01:58:56";"";""
"BE000329";"Anthozoa (ITIS: 51938: WoRMS 1292)";"9/16/2010 01:58:56";"";""
"BE000330";"Anuraeopsis fissa (ITIS: 58526: WoRMS 148366)";"9/16/2010 01:58:57";"";""
"BE000331";"Aonides (ITIS: 66966: WoRMS 129605)";"8/31/2012 15:39:47";"";""
"BE000332";"Aonides paucibranchiata (ITIS: 66969: WoRMS 131107)";"9/16/2010 01:58:56";"";""
"BE000333";"Aora gracilis (ITIS: 206396: WoRMS 102012)";"9/16/2010 01:58:57";"";""
"BE000334";"Aoridae (ITIS: 93440: WoRMS 101368)";"9/16/2010 01:58:56";"";""
"BE000335";"Apedinella (ITIS: 1790: WoRMS 248096)";"8/31/2012 15:39:47";"";""
"BE000336";"Apedinella spinifera (ITIS: 1792: WoRMS 248098)";"9/16/2010 01:58:56";"";""
"BE000337";"Aphanizomenon (ITIS: 1191: WoRMS 160567)";"8/31/2012 15:39:47";"";""
"BE000338";"Aphanizomenon and Oscillatoria";"9/16/2010 01:58:56";"";""
"BE000339";"Aphanizomenon flosaquae (ITIS: 1192)";"9/16/2010 01:58:56";"";""
"BE000340";"Aphanizomenon flosaquae var. klebahnii";"9/16/2010 01:58:56";"";""
"BE000341";"Aphanizomenon gracile (WoRMS 248100)";"9/16/2010 01:58:56";"";""
"BE000342";"Aphanizomenon issatchenkoi";"9/16/2010 01:58:56";"";""
"BE000343";"Aphanocapsa (ITIS: 625: WoRMS 146562)";"8/31/2012 15:39:47";"";""
"BE000344";"Aphanocapsa delicatissima (ITIS: 634: WoRMS 146563)";"9/16/2010 01:58:57";"";""
"BE000345";"Aphanocapsa elachista (ITIS: 627: WoRMS 146564)";"9/16/2010 01:58:57";"";""
"BE000346";"Aphanocapsa elachista planctonica";"9/16/2010 01:58:56";"";""
"BE000347";"Aphanocapsa pulchra (ITIS: 630: WoRMS 177393)";"9/16/2010 01:58:56";"";""
"BE000348";"Aphanothece (ITIS: 636: WoRMS 146715)";"8/31/2012 15:39:47";"";""
"BE000349";"Aphanothece minutissima (WoRMS 162689)";"9/16/2010 01:58:56";"";""
"BE000350";"Aphelochaeta marioni (ITIS: 573737: WoRMS 129938)";"9/16/2010 01:58:56";"";""
"BE000351";"Aphelocheirus aestivalis";"9/16/2010 01:58:57";"";""
"BE000352";"Apherusa clevei (ITIS: 206425: WoRMS 102164)";"9/16/2010 01:58:56";"";""
"BE000353";"Apherusa jurinei (ITIS: 93540: WoRMS 102168)";"9/16/2010 01:58:56";"";""
"BE000354";"Apherusa ovalipes (ITIS: 206427: WoRMS 102172)";"9/16/2010 01:58:56";"";""
"BE000355";"Aphia minuta (ITIS: 172033: WoRMS 126868)";"9/16/2010 01:58:57";"";""
"BE000356";"Aphrodita (ITIS: 64360: WoRMS 129194)";"8/31/2012 15:39:47";"";""
"BE000357";"Aphrodita aculeata (ITIS: 64366: WoRMS 129840)";"9/16/2010 01:58:56";"";""
"BE000358";"Aphroditidae (ITIS: 64359: WoRMS 938)";"9/16/2010 01:58:56";"";""
"BE000359";"Appendicularia (Class) (ITIS: 159664: WoRMS 146421) [Size: 1000-2000um]";"6/7/2018 11:33:24";"";""
"BE000360";"Appendicularia (Class) (ITIS: 159664: WoRMS 146421) [Size: 200-500um]";"6/7/2018 11:33:24";"";""
"BE000361";"Appendicularia (Class) (ITIS: 159664: WoRMS 146421) [Size: 500-1000um]";"6/7/2018 11:33:24";"";""
"BE000362";"Appendicularia (Class) (ITIS: 159664: WoRMS 146421) [Size: >2000um]";"6/7/2018 11:33:24";"";""
"BE000363";"Appendicularia (Class) (ITIS: 159664: WoRMS 146421)";"6/7/2018 11:33:24";"";""
"BE000364";"Apsectrotanypus trifascipennis (ITIS: 568525)";"9/16/2010 01:58:56";"";""
"BE000365";"Aquarius najas";"9/16/2010 01:58:57";"";""
"BE000366";"Arachnactis (ITIS: 51998: WoRMS 100778) [Stage: larvae]";"8/31/2012 15:39:47";"";""
"BE000367";"Arachnida (ITIS: 82708: WoRMS 1300)";"9/16/2010 01:58:56";"";""
"BE000368";"Arachnoidiscus (ITIS: 2624)";"8/31/2012 15:39:47";"";""
"BE000369";"Aranea (WoRMS 395171)";"9/16/2010 01:58:56";"";""
"BE000370";"Arcella (ITIS: 43959: WoRMS 136753)";"8/31/2012 15:39:47";"";""
"BE000371";"Archiconchoecia cucullata (ITIS: 609995: WoRMS 127738)";"9/16/2010 01:58:56";"";""
"BE000372";"Arctica islandica (ITIS: 81343: WoRMS 138802)";"9/16/2010 01:58:57";"";""
"BE000373";"Ardea cinerea (ITIS: 174781: WoRMS 212668)";"9/16/2010 01:58:56";"";""
"BE000374";"Ardea purpurea (ITIS: 174791: WoRMS 212669)";"9/16/2010 01:58:56";"";""
"BE000375";"Arenaria interpres (ITIS: 176571: WoRMS 147431)";"9/16/2010 01:58:56";"";""
"BE000376";"Arenicola marina (ITIS: 67511: WoRMS 129868)";"9/16/2010 01:58:56";"";""
"BE000377";"Argissa hamatipes (ITIS: 93508: WoRMS 102064)";"9/16/2010 01:58:56";"";""
"BE000378";"Argonotholca foliacea (WoRMS 134978)";"9/16/2010 01:58:56";"";""
"BE000379";"Argulidae (ITIS: 89406: WoRMS 104070)";"9/16/2010 01:58:56";"";""
"BE000380";"Argulus (ITIS: 89407: WoRMS 104071)";"8/31/2012 15:39:47";"";""
"BE000381";"Argulus foliaceus (WoRMS 234067)";"9/16/2010 01:58:56";"";""
"BE000382";"Argyroneta aquatica";"9/16/2010 01:58:57";"";""
"BE000383";"Aricidea (ITIS: 66666: WoRMS 129430)";"8/31/2012 15:39:47";"";""
"BE000384";"Aricidea jeffreysi (ITIS: 66671: WoRMS 146503)";"9/16/2010 01:58:57";"";""
"BE000385";"Aricidea jeffreysii (WoRMS 155032)";"9/16/2010 01:58:57";"";""
"BE000386";"Aricidea minuta (ITIS: 66682: WoRMS 130564)";"9/16/2010 01:58:56";"";""
"BE000387";"Aricidea roberti (ITIS: 204493: WoRMS 130569)";"9/16/2010 01:58:57";"";""
"BE000388";"Armiger crista (ITIS: 76619)";"9/16/2010 01:58:56";"";""
"BE000389";"Arnoglossus laterna (ITIS: 172805: WoRMS 127126)";"9/16/2010 01:58:56";"";""
"BE000390";"Arrenurus (ITIS: 82864)";"8/31/2012 15:39:47";"";""
"BE000391";"Arrenurus batillifer";"9/16/2010 01:58:56";"";""
"BE000392";"Arrenurus bicuspidator";"9/16/2010 01:58:56";"";""
"BE000393";"Arrenurus bifidicodulus";"9/16/2010 01:58:56";"";""
"BE000394";"Arrenurus claviger";"9/16/2010 01:58:56";"";""
"BE000395";"Arrenurus crassicaudatus";"9/16/2010 01:58:56";"";""
"BE000396";"Arrenurus globator";"9/16/2010 01:58:57";"";""
"BE000397";"Arrenurus sinuator";"9/16/2010 01:58:56";"";""
"BE000398";"Arrenurus tetracyphus";"9/16/2010 01:58:56";"";""
"BE000399";"Arrenurus tricuspidator";"9/16/2010 01:58:56";"";""
"BE000400";"Ascampbelliella (WoRMS 415082)";"9/16/2010 01:58:56";"";""
"BE000401";"Ascidia (ITIS: 159174: WoRMS 103483)";"8/31/2012 15:39:47";"";""
"BE000402";"Ascidiacea (ITIS: 158854: WoRMS 1839) [Stage: larvae]";"9/16/2010 01:58:56";"";""
"BE000403";"Ascidiacea (ITIS: 158854: WoRMS 1839)";"9/16/2010 01:58:56";"";""
"BE000404";"Ascidiella (ITIS: 159212: WoRMS 103484)";"8/31/2012 15:39:47";"";""
"BE000405";"Ascidiella aspersa (ITIS: 159213: WoRMS 103718)";"9/16/2010 01:58:56";"";""
"BE000406";"Ascomorpha (ITIS: 59167: WoRMS 134951)";"8/31/2012 15:39:47";"";""
"BE000407";"Asellidae (ITIS: 92657: WoRMS 148665)";"9/16/2010 01:58:57";"";""
"BE000408";"Asellus (ITIS: 92658: WoRMS 296060)";"8/31/2012 15:39:47";"";""
"BE000409";"Asellus aquaticus (ITIS: 92662: WoRMS 148667)";"9/16/2010 01:58:56";"";""
"BE000410";"Asio flammeus (ITIS: 177935: WoRMS 212685)";"9/16/2010 01:58:57";"";""
"BE000411";"Askenasia (WoRMS 292897) [Size: <20um Subgroup: sp. 1]";"9/2/2014 15:30:39";"";""
"BE000412";"Askenasia (WoRMS 292897) [Size: 20-39um Subgroup: sp. 2]";"9/2/2014 15:32:58";"";""
"BE000413";"Askenasia (WoRMS 292897) [Size: <20um Subgroup: sp. 3]";"9/2/2014 15:34:11";"";""
"BE000414";"Askenasia (WoRMS 292897) [Size: 40-59um Subgroup: sp. 4]";"9/2/2014 15:36:23";"";""
"BE000415";"Asplanchna (ITIS: 59235: WoRMS 134935)";"8/31/2012 15:39:47";"";""
"BE000416";"Asplanchna brightwellii (ITIS: 59236: WoRMS 134976)";"9/16/2010 01:58:57";"";""
"BE000417";"Asplanchna herrickii (ITIS: 59238: WoRMS 148326)";"9/16/2010 01:58:56";"";""
"BE000418";"Asplanchna priodonta (ITIS: 59240: WoRMS 134977)";"9/16/2010 01:58:56";"";""
"BE000419";"Asplanchnella brightwelli";"9/16/2010 01:58:56";"";""
"BE000420";"Asplanchnopus (ITIS: 59245)";"8/31/2012 15:39:47";"";""
"BE000421";"Assulina (WoRMS 136776)";"9/16/2010 01:58:57";"";""
"BE000422";"Astacidae (ITIS: 97324: WoRMS 196147)";"9/16/2010 01:58:56";"";""
"BE000423";"Astacilla longicornis (ITIS: 92551: WoRMS 119024)";"9/16/2010 01:58:56";"";""
"BE000424";"Asterias (ITIS: 157215: WoRMS 123219)";"8/31/2012 15:39:47";"";""
"BE000425";"Asterias rubens (ITIS: 157220: WoRMS 123776)";"9/16/2010 01:58:56";"";""
"BE000426";"Asterionella (ITIS: 3116: WoRMS 148953)";"8/31/2012 15:39:47";"";""
"BE000427";"Asterionella bleakeleyi (ITIS: 3124: WoRMS 149375)";"9/16/2010 01:58:56";"";""
"BE000428";"Asterionella formosa (ITIS: 3120: WoRMS 148954)";"9/16/2010 01:58:56";"";""
"BE000429";"Asterionella glacialis (ITIS: 3118: WoRMS 148955)";"9/16/2010 01:58:56";"";""
"BE000430";"Asterionella japonica (ITIS: 3117: WoRMS 149220)";"9/16/2010 01:58:56";"";""
"BE000431";"Asterionella kariana (ITIS: 3119: WoRMS 148956)";"9/16/2010 01:58:56";"";""
"BE000432";"Asterionella mediterranea";"9/16/2010 01:58:57";"";""
"BE000433";"Asterionellopsis glacialis (ITIS: 615890: WoRMS 149139)";"9/16/2010 01:58:57";"";""
"BE000434";"Asteroidea (ITIS: 156862: WoRMS 123080)";"9/16/2010 01:58:56";"";""
"BE000435";"Asterolampra (ITIS: 2641: WoRMS 248069)";"8/31/2012 15:39:47";"";""
"BE000436";"Asteromphalus (ITIS: 2633: WoRMS 162254) [Size: 100um]";"8/31/2012 15:39:47";"";""
"BE000437";"Asteromphalus (ITIS: 2633: WoRMS 162254) [Size: 60um]";"8/31/2012 15:39:47";"";""
"BE000438";"Asteromphalus (ITIS: 2633: WoRMS 162254)";"8/31/2012 15:39:47";"";""
"BE000439";"Asteromphalus coffeaformis";"9/16/2010 01:58:56";"";""
"BE000440";"Asteromphalus flabellatus (ITIS: 2636: WoRMS 162255)";"9/16/2010 01:58:56";"";""
"BE000441";"Asteromphalus heptactis (ITIS: 2634: WoRMS 162258)";"9/16/2010 01:58:56";"";""
"BE000442";"Asteromphalus sarcophagus (ITIS: 2637: WoRMS 394598)";"9/16/2010 01:58:56";"";""
"BE000443";"Astropecten irregularis (ITIS: 156909: WoRMS 123867)";"9/16/2010 01:58:56";"";""
"BE000444";"Atelecyclus rotundatus (ITIS: 98667: WoRMS 107273)";"9/16/2010 01:58:56";"";""
"BE000445";"Athanas nitescens (ITIS: 96720: WoRMS 107486)";"9/16/2010 01:58:56";"";""
"BE000446";"Athericidae (ITIS: 130928)";"9/16/2010 01:58:57";"";""
"BE000447";"Athripsodes (ITIS: 116685)";"8/31/2012 15:39:47";"";""
"BE000448";"Atolla wyvillei (ITIS: 51556: WoRMS 135282)";"9/16/2010 01:58:56";"";""
"BE000449";"Atractides ovalis";"9/16/2010 01:58:57";"";""
"BE000450";"Atrichopogon (ITIS: 127113)";"8/31/2012 15:39:47";"";""
"BE000451";"Atrichops crassipes";"9/16/2010 01:58:56";"";""
"BE000452";"Attheya (ITIS: 2876: WoRMS 160519)";"8/31/2012 15:39:47";"";""
"BE000453";"Attheya septentrionalis (ITIS: 615884: WoRMS 162823)";"9/16/2010 01:58:57";"";""
"BE000454";"Atyaephyra desmaresti (WoRMS 416604)";"9/16/2010 01:58:56";"";""
"BE000455";"Atylus falcatus (ITIS: 206420: WoRMS 102126)";"9/16/2010 01:58:56";"";""
"BE000456";"Atylus swammerdami (ITIS: 93523: WoRMS 102131)";"9/16/2010 01:58:56";"";""
"BE000457";"Augaptilidae (ITIS: 85939: WoRMS 104077) [Stage: copepodites]";"9/16/2010 01:58:57";"";""
"BE000458";"Augaptilidae (ITIS: 85939: WoRMS 104077) [Stage: adult Sex: male]";"9/16/2010 01:58:57";"";""
"BE000459";"Augaptilus (ITIS: 85940: WoRMS 104137) [Stage: adult Sex: female]";"8/31/2012 15:39:47";"";""
"BE000460";"Augaptilus glacialis (ITIS: 85944: WoRMS 104372) [Stage: copepodites]";"9/16/2010 01:58:56";"";""
"BE000461";"Aulacodiscus (ITIS: 2626: WoRMS 149279)";"8/31/2012 15:39:47";"";""
"BE000462";"Aulacodiscus argus (ITIS: 2629: WoRMS 149280)";"9/16/2010 01:58:56";"";""
"BE000463";"Aulacoseira (ITIS: 590863: WoRMS 148959)";"8/31/2012 15:39:47";"";""
"BE000464";"Aulacoseira ambigua (ITIS: 591194: WoRMS 148960)";"9/16/2010 01:58:56";"";""
"BE000465";"Aulacoseira distans (ITIS: 591208: WoRMS 149096)";"9/16/2010 01:58:57";"";""
"BE000466";"Aulacoseira granulata (ITIS: 591207: WoRMS 148961)";"9/16/2010 01:58:57";"";""
"BE000467";"Aulacoseira granulata var. angustissima (ITIS: 591623: WoRMS 162865)";"9/16/2010 01:58:57";"";""
"BE000468";"Aulacoseira islandica (ITIS: 591482: WoRMS 149648)";"9/16/2010 01:58:56";"";""
"BE000469";"Aulacoseira italica (ITIS: 591483: WoRMS 162877)";"9/16/2010 01:58:56";"";""
"BE000470";"Aulacoseira subarctica (ITIS: 591206: WoRMS 162903)";"9/16/2010 01:58:56";"";""
"BE000471";"Aulacoseira subborealis";"9/16/2010 01:58:56";"";""
"BE000472";"Auliscus (ITIS: 2671: WoRMS 149281)";"8/31/2012 15:39:47";"";""
"BE000473";"Auliscus sculptus (ITIS: 2675: WoRMS 149658)";"9/16/2010 01:58:56";"";""
"BE000474";"Aulodrilus (ITIS: 68679)";"8/31/2012 15:39:47";"";""
"BE000475";"Aulodrilus limnobius (ITIS: 68682)";"9/16/2010 01:58:56";"";""
"BE000476";"Aulodrilus pigueti (ITIS: 68680)";"9/16/2010 01:58:56";"";""
"BE000477";"Aulodrilus pluriseta (ITIS: 68684)";"9/16/2010 01:58:57";"";""
"BE000478";"Aulophorus furcata (ITIS: 68913)";"9/16/2010 01:58:56";"";""
"BE000479";"Aurelia (ITIS: 51700: WoRMS 135263) [Stage: juvenile]";"8/31/2012 15:39:47";"";""
"BE000480";"Aureodinium (ITIS: 10115)";"8/31/2012 15:39:47";"";""
"BE000481";"Auricula (ITIS: 4702: WoRMS 149521)";"8/31/2012 15:39:47";"";""
"BE000482";"Auriculopsis (ITIS: 3175)";"8/31/2012 15:39:47";"";""
"BE000483";"Autolytus (ITIS: 65588: WoRMS 129646)";"8/31/2012 15:39:47";"";""
"BE000484";"Autolytus brachycephalus (ITIS: 65609: WoRMS 131252)";"9/16/2010 01:58:56";"";""
"BE000485";"Autolytus langerhansi (ITIS: 204416: WoRMS 155048)";"9/16/2010 01:58:56";"";""
"BE000486";"Autolytus prolifer (ITIS: 65595: WoRMS 131267)";"9/16/2010 01:58:56";"";""
"BE000487";"Autolytus prolifera (ITIS: 65594: WoRMS 157234)";"9/16/2010 01:58:56";"";""
"BE000488";"Autolytus rubrolineatus (ITIS: 204419: WoRMS 131271)";"9/16/2010 01:58:56";"";""
"BE000489";"Aythya (ITIS: 175124: WoRMS 159160)";"8/31/2012 15:39:47";"";""
"BE000490";"Aythya ferina (ITIS: 175126: WoRMS 232037)";"9/16/2010 01:58:56";"";""
"BE000491";"Aythya fuligula (ITIS: 175135: WoRMS 159164)";"9/16/2010 01:58:57";"";""
"BE000492";"Aythya marila (ITIS: 175130: WoRMS 159172)";"9/16/2010 01:58:56";"";""
"BE000493";"Aythya nyroca (ITIS: 175139: WoRMS 416686)";"9/16/2010 01:58:56";"";""
"BE000494";"Azpeitia nodulifera (WoRMS 149651)";"9/16/2010 01:58:57";"";""
"BE000495";"Bacillaria (ITIS: 5300: WoRMS 149148)";"8/31/2012 15:39:47";"";""
"BE000496";"Bacillaria paradoxa (ITIS: 5302: WoRMS 149317)";"9/16/2010 01:58:56";"";""
"BE000497";"Bacillaria paxillifer (ITIS: 5301: WoRMS 149149)";"9/16/2010 01:58:56";"";""
"BE000498";"Bacillariaceae (ITIS: 572758: WoRMS 149002)";"9/16/2010 01:58:56";"";""
"BE000500";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: <20um]";"7/31/2017 18:15:45";"";""
"BE000501";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: >20um]";"7/31/2017 18:15:45";"";""
"BE000502";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Morphology: centric]";"7/31/2017 18:15:45";"";""
"BE000503";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: 10um Morphology: centric]";"7/31/2017 18:15:45";"";""
"BE000504";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: 15um Morphology: centric]";"7/31/2017 18:15:45";"";""
"BE000505";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: 20um Morphology: centric]";"7/31/2017 18:15:45";"";""
"BE000506";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: 30um Morphology: centric]";"7/31/2017 18:15:45";"";""
"BE000507";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: 40um Morphology: centric]";"7/31/2017 18:15:45";"";""
"BE000508";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: 4um Morphology: centric]";"7/31/2017 18:15:45";"";""
"BE000509";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: 50um Morphology: centric]";"7/31/2017 18:15:45";"";""
"BE000510";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: 60um Morphology: centric]";"7/31/2017 18:15:45";"";""
"BE000511";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: 70um Morphology: centric]";"7/31/2017 18:15:45";"";""
"BE000512";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: <30um Morphology: centric]";"7/31/2017 18:15:45";"";""
"BE000513";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: >30um Morphology: centric]";"7/31/2017 18:15:45";"";""
"BE000514";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Morphology: centric Subcomponent: empty frustules]";"7/31/2017 18:15:45";"";""
"BE000515";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: large Morphology: centric]";"7/31/2017 18:15:45";"";""
"BE000516";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: medium Morphology: centric]";"7/31/2017 18:15:45";"";""
"BE000517";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: small Morphology: centric]";"7/31/2017 18:15:45";"";""
"BE000518";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Morphology: centric Subgroup: with chl-a and plasma]";"7/31/2017 18:15:45";"";""
"BE000519";"Bacillariophyceae (ITIS: 2287: WoRMS 148899)";"7/31/2017 18:15:45";"";""
"BE000520";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Subcomponent: empty frustules Subgroup: other species]";"7/31/2017 18:15:45";"";""
"BE000521";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Subgroup: with chl-a and plasma: other species]";"7/31/2017 18:15:45";"";""
"BE000522";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Morphology: pennate]";"7/31/2017 18:15:45";"";""
"BE000523";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: 30um Morphology: pennate]";"7/31/2017 18:15:45";"";""
