AquoMetadata_MessageID;Parameter_Wat_Omschrijving;Compartiment.Code;Compartiment.Omschrijving;Eenheid.Code;Eenheid.Omschrijving;Grootheid.Code;Grootheid.Omschrijving;Hoedanigheid.Code;Hoedanigheid.Omschrijving;Parameter.Code;Parameter.Omschrijving;SDN P01 code;Status
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00196;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00204;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00207;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00211;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00213;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00215;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00225;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00226;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00242;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00323;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00325;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00331;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00332;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00339;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00340;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00342;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00344;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00347;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00375;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00376;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00389;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00404;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00405;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00408;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00417;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00424;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00444;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00445;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00483;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00485;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00486;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00489;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00502;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00512;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00514;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00530;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00532;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00536;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00540;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00561;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00564;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00565;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00570;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00574;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00583;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00597;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00598;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00600;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00649;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00650;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00664;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00692;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00712;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00713;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00734;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00746;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00749;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00758;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00759;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00760;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00785;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00800;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00814;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00815;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00819;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00848;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00849;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00851;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00874;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00877;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00881;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00883;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00886;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00887;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00888;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00889;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00893;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00894;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00898;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00901;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00903;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00907;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00908;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00926;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00927;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00929;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00930;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00932;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00933;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00934;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00958;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00962;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00969;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00975;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00976;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00977;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN00985;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN01023;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN01027;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN01051;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN01052;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN01067;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN01069;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN01071;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN01073;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN01077;G
157;Aantal per oppervlakte Bodem/Sediment Bathyporeia elegansn/m2;BS;Bodem/Sediment;n/m2;exemplaren per vierkante meter;AANTPOPVTE;Aantal per oppervlakte;NVT;Niet van toepassing;NVT;Waarde is niet van toepassing;ZBN01078;G
