"Id";"CASnummer";"Codes";"Omschrijving";"Groep";"Begin geldigheid";"Eind geldigheid";"Status";"Gerelateerd";"Guid"
3153;"NVT";"BEZ";"Bezinksel";"Object";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-9965a68d-6db9-4c0e-8fd5-36da70b0ec37"
3153;"NVT";"BEZ";"Bezinksel";"Object";"2014-05-10";"2100-01-01";"Geldig";"Id-b576a783-0573-4b47-90d5-2b7282a7dca9";"Id-52ce476c-8ba3-4eaa-bbc0-ad8e79e9ab65"
3154;"315-30-0";"allprnl";"allopurinol";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-b7fdc4fc-b312-4542-9f3d-c5a2de858961"
3155;"55634-91-8";"allxdm";"alloxydim";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-3b1d3acd-b205-480d-9de6-5378f11413f2"
3156;"83130-01-2";"alncb";"alanycarb";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-9f9ec3e2-2d40-46ec-8471-ab308dbfbdd3"
3157;"1344-28-1";"AlO";"aluminumoxide";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-6deffd90-bc7b-4880-84bd-4cbd333a5626"
3157;"1344-28-1";"AlO";"aluminumoxide";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-fc8dcf8f-0490-4d0a-b8ea-fc63a12be203"
3158;"20859-73-8";"AlP";"aluminiumfosfide";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-451fc2b7-f4f9-4fcc-8262-93a544218731"
3158;"20859-73-8";"AlP";"aluminiumfosfide";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-aaa12cd0-249d-41e2-913a-2929ff0e78a8"
3159;"28981-97-7";"alpzlm";"alprazolam";"ChemischeStof";"2012-11-17";"2100-01-01";"Geldig";"";"Id-da6e3906-ec13-4d97-97a6-0ed98f156775"
3160;"10043-01-3";"AlSO4";"aluminiumsulfaat";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-882255c2-6d18-487a-87c2-427a05b50d15"
3160;"10043-01-3";"AlSO4";"aluminiumsulfaat";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-60ade1bb-4902-498f-b336-cca6a65e0d8a"
3161;"7440-35-9";"Am";"americium";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-3bf15b24-da7f-4ee1-8c6e-e83867d4dbe5"
3161;"7440-35-9";"Am";"americium";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-cc663311-09db-432d-bbf9-59c6df8e6a97"
3162;"86954-36-1";"Am241";"americium 241";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-c833844e-ad27-45e2-a1f1-b49de327003e"
3162;"86954-36-1";"Am241";"americium 241";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-09c8ab76-c4c8-4eff-86eb-ba13df96fd43"
3163;"13981-54-9";"Am242";"americium 242";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-71c35811-bd8e-42d5-8d84-ed2c02482a9d"
3163;"13981-54-9";"Am242";"americium 242";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-9a232643-8e06-414a-864f-60de52ffaaca"
3164;"120923-37-7";"amdsfrn";"amidosulfuron";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-87529659-7c33-418e-b088-b29f1f97fdf7"
3165;"117-96-4";"amdTzinzr";"amidotrizoïnezuur";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-ef0a9a03-f41c-480e-9e59-02e2dfd53688"
3166;"1951-25-3";"amodne";"amiodarone";"ChemischeStof";"2012-11-03";"2100-01-01";"Geldig";"";"Id-7f200ebe-cca5-4188-b1b0-20c1c799030c"
3167;"69-53-4";"ampclne";"ampicilline";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-56b5d7d3-f60b-454f-af1c-01200c3c71c9"
3168;"50-48-6";"amttlne";"amitriptyline";"ChemischeStof";"2012-11-17";"2100-01-01";"Geldig";"";"Id-6e51aa50-d4df-4442-b2de-e9e8509953f8"
3169;"26787-78-0";"amxclne";"amoxicilline";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-da28d79a-99b4-4177-bf1a-41ec360a305b"
3170;"12771-68-5";"ancmdl";"ancymidol";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-ac6c3d61-b5fc-44f3-869b-28f486e856fc"
3171;"23893-13-2";"anHertmcne";"anhydro-erythromycine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-6bb81256-d178-4547-8601-9e520582b9ac"
3172;"NVT";"BIJZDRBSDLGM";"Bijzondere bestanddelen grondmonster";"Ongedefinieerd";"2011-06-08";"2011-08-27";"Vervallen";"";"Id-f6bf177f-f124-4632-99ac-f395655a0a89"
3172;"NVT";"BIJZDRBSDLGM";"Bijzondere bestanddelen grondmonster";"OngedefinieerdLab";"2011-08-28";"2014-05-09";"Vervallen";"";"Id-9be839f0-8bfe-4775-88b7-b230a69abe0c"
3172;"NVT";"BIJZDRBSDLGM";"Bijzondere bestanddelen grondmonster";"OngedefinieerdLab";"2014-05-10";"2020-07-07";"Vervallen";"";"Id-0de48614-6e0f-4f53-a03f-c495b1cba11d"
3172;"NVT";"BIJZDRBSDLGM";"Bijzondere bestanddelen grondmonster";"Typering";"2020-07-08";"2100-01-01";"Geldig";"";"Id-93375e11-e77d-47ea-83a2-3472017e3b17"
3173;"NVT";"BETATVTTH3";"Beta activiteit van tritium";"Grootheid";"2011-06-08";"2013-06-30";"Vervallen";"";"Id-2663f0dc-62d4-4644-a6d1-5d84ebd54bc2"
3174;"64285-06-9";"antxna";"anatoxine-a";"ChemischeStof";"2011-08-20";"2100-01-01";"Geldig";"";"Id-95db9db8-a312-4cd1-8dd1-94e61d23d105"
3175;"2032-59-9";"Aocb";"aminocarb";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-dac38e3b-6988-437a-83f4-c22a90a8799f"
3175;"2032-59-9";"Aocb";"aminocarb";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-64a901b2-c20c-4b75-8d5b-6da72170fe0f"
3176;"NVT";"BIOMSPOPVTE";"Biomassa per oppervlakte eenheid";"Grootheid";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-45aff909-6929-4361-b31a-f18390645e31"
3176;"NVT";"BIOMSPOPVTE";"Biomassa per oppervlakte eenheid";"Grootheid";"2014-05-10";"2016-11-29";"Vervallen";"";"Id-00cffe3a-19b6-4840-a845-8de3fa608420"
3177;"7440-37-1";"Ar";"argon";"ChemischeStof";"2012-01-07";"2014-05-09";"Vervallen";"";"Id-4dccee23-435c-4f2d-8970-3535e9c1cc80"
3177;"7440-37-1";"Ar";"argon";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-231370c8-cd33-46a9-bd9b-1fbd58a1cd07"
3178;"15422-59-0";"As73";"arseen 73";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-0cdda2ac-8397-4fb0-931b-cd2e9f8b54a2"
3178;"15422-59-0";"As73";"arseen 73";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-cbe2b121-4a7a-43c0-b96e-a6e4e4f833a5"
3179;"14304-78-0";"As74";"arseen 74";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-912891e2-69ad-4230-a47c-c5865714c8e4"
3179;"14304-78-0";"As74";"arseen 74";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-d2212389-1060-4314-87db-c99dc6fd17de"
3180;"NVT";"BIOMPVLME";"Biomassa per volume";"Grootheid";"2012-01-21";"2014-05-09";"Vervallen";"";"Id-e11dd331-b080-454f-9248-93402c1781c7"
3180;"NVT";"BIOMPVLME";"Biomassa per volume";"Grootheid";"2014-05-10";"2016-11-29";"Vervallen";"";"Id-3e7a7185-7e4d-45ce-8649-87dc05d630b7"
3181;"50-78-2";"asprne";"aspirine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-fbe21bf3-76bb-43cc-a732-de5bd6ceea61"
3182;"NVT";"BIOVLME";"Biovolume";"Grootheid";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-9d8d5aa7-d6e0-455a-a28f-a147e583aac1"
3182;"NVT";"BIOVLME";"Biovolume";"Grootheid";"2014-05-10";"2016-11-29";"Vervallen";"";"Id-71ce15d7-87bc-4bc9-82b5-0a15a0b672e1"
3183;"7440-68-8";"At";"astatium";"ChemischeStof";"2012-01-07";"2014-05-09";"Vervallen";"";"Id-5dfaf349-ecb8-43c6-baf4-61d79bd2af8d"
3183;"7440-68-8";"At";"astatium";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-45e154fc-f02c-4864-bf6f-1164a44ae0d5"
3184;"32388-55-9";"ATCD";"acetylcedreen";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-bcdb3fb6-454c-4d55-a9d0-7d80b28d29a5"
3184;"32388-55-9";"ATCD";"acetylcedreen";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-e787c52e-33a7-42fe-941e-35e44fb076ec"
3185;"21145-77-7";"ATHN";"acetylhexamethyltetrahydronaftaleen";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-e01eb8b1-f66b-42fe-8331-011374480d2c"
3185;"21145-77-7";"ATHN";"acetylhexamethyltetrahydronaftaleen";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-d37e7972-62fe-4bf7-9883-cce2b5dbee85"
3186;"29122-68-7";"atnll";"atenolol";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-6f78eeca-09a3-480f-85c1-6825bcd1a852"
3187;"56-65-5";"ATP";"adenosine-trifosfaat";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-6bbd2e47-8152-4183-ac8e-82b5c9c10ec7"
3187;"56-65-5";"ATP";"adenosine-trifosfaat";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-6af6bc94-245e-42c6-889e-e843079b8cfd"
3188;"68140-48-7";"ATTI";"traseolide";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-fb31e827-b6b2-4168-aaef-5e64bff3da3c"
3188;"68140-48-7";"ATTI";"traseolide";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-033e3e1a-54d7-4253-98cd-c8d72d16867e"
3189;"134523-00-5";"atvttne";"atorvastatine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-28077da4-76d5-49ed-bc53-2c64c1bc3933"
3190;"10043-49-9";"Au198";"goud 198";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-d0562ca6-549f-4136-b114-20f1a5338961"
3190;"10043-49-9";"Au198";"goud 198";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-c37d8f2b-3160-478b-bb13-5fa5190c0052"
3191;"14391-11-8";"Au199";"goud 199";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-814517cf-a8ef-4c04-a658-a822a100f268"
3191;"14391-11-8";"Au199";"goud 199";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-11a330b2-2b35-442c-b425-9c06c7188bd3"
3192;"60207-31-0";"azacnzl";"azaconazool";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-766872b6-8e52-4382-aad4-6f41597def6a"
3193;"11141-17-6";"azdrtn";"azadirachtin";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-b9884a0c-c090-414a-8fcc-e7436600c4d6"
3194;"58581-89-8";"azltne";"azelastine";"ChemischeStof";"2012-11-17";"2100-01-01";"Geldig";"";"Id-ce495a3e-bcd7-4c8b-8390-d7a5349a2a0a"
3195;"35575-96-3";"azmtfs";"azamethifos";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-f95408d2-3ec9-4588-aa30-302b97d631be"
3196;"131860-33-8";"azoxsbn";"azoxystrobin";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-9076aaed-6027-442d-b640-d5a083da7d8c"
3197;"4658-28-0";"azptn";"aziprotryn";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-d2a087d7-19cb-44e7-b701-67d198a1737d"
3198;"83905-01-5";"aztmcne";"azitromycine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-e3eedee2-d9c2-4fdc-bdb6-d9f40668438f"
3199;"1303-86-2";"B2O3";"diboortrioxide";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-0f3a0079-7d67-4818-a8c7-2d3e17458c11"
3199;"1303-86-2";"B2O3";"diboortrioxide";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-b828626d-d788-438d-8701-b7c557b29964"
32;"120-82-1";"124TClBen";"1,2,4-trichloorbenzeen";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-c7930fff-7387-4fe1-9d4f-8792cb6f6efd"
3200;"13981-41-4";"Ba133";"barium 133";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-ab6e6014-3510-408c-8b72-96c7ecad4471"
3200;"13981-41-4";"Ba133";"barium 133";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-c5c94eeb-ac23-4d90-ad8a-ea5879e250c3"
3201;"14798-08-4";"Ba140";"barium 140";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-1e5e621e-7387-485f-8b4f-b7f95ea0a6a6"
3201;"14798-08-4";"Ba140";"barium 140";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-c33f5b19-c4a6-45f3-bef8-c443a64f6155"
3202;"17790-81-7";"BAM";"methyl-4-broomacetoacetaat";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-a6d6486a-1c40-4b53-9be3-c1b56c08ff69"
3202;"17790-81-7";"BAM";"methyl-4-broomacetoacetaat";"ChemischeStof";"2014-05-10";"2018-12-06";"Vervallen";"";"Id-b808fa11-1e0b-4e30-931c-ec0e9925f340"
3202;"17790-81-7";"BAM";"methyl-4-broomacetoacetaat- gebruik voortaan C1y4Bractact";"ChemischeStof";"2018-12-07";"2018-12-08";"Vervallen";"";"Id-64fb3b35-c969-45cd-867b-5b970fe6ffa3"
3203;"18751-99-0";"bapOxT4ccne";"beta-apo-oxytetracycline";"ChemischeStof";"2012-04-24";"2100-01-01";"Geldig";"";"Id-d663ab4a-08c8-48cb-9f63-f1f67ac5c811"
3204;"101-27-9";"barbn";"barban";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-3cdf320e-8cdc-43cb-9cd0-5483a24cd15c"
3205;"243-17-4";"BbFle";"benzo(b)fluoreen";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-1e1ac09c-602e-45e1-84d5-4750bbd0972c"
3205;"243-17-4";"BbFle";"benzo(b)fluoreen";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-f630fdaa-e103-431e-96fa-83b799f1abb6"
3206;"16079-88-2";"BCDMH";"1-broom-3-chloor-5,5-dimethylhidantoïne";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-5a0f6f11-3596-47a4-86c9-b8c4d0d09a74"
3206;"16079-88-2";"BCDMH";"1-broom-3-chloor-5,5-dimethylhidantoïne";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-c1a83281-afc7-4158-8f66-b012bc234211"
3207;"18708-86-6";"bClfvfs";"beta-chloorfenvinfos";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-f9656fe2-9d83-4134-bac4-00752dc95176"
3208;"13966-02-4";"Be7";"beryllium 7";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-ebb9b3c4-8254-48da-b096-f5c5e094788d"
3208;"13966-02-4";"Be7";"beryllium 7";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-6c0cd9d9-0424-4df4-b592-e64ba31e5113"
3209;"113614-08-7";"befbtAd";"beflubutamide";"ChemischeStof";"2012-05-12";"2100-01-01";"Geldig";"";"Id-428f663d-e170-4592-9297-2700102293eb"
3210;"NVT";"BLADVL";"Bladval";"Typering";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-c9eaaabb-6912-4340-b6f5-57c4077056f1"
3210;"NVT";"BLADVL";"Bladval";"Typering";"2014-05-10";"2100-01-01";"Geldig";"";"Id-80038dbb-ed2f-4d81-ac0f-dc3c9178cf8e"
3211;"NVT";"BLOEIBAG";"Bloei blauwalg (kwalitatief)";"Typering";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-0d37f04f-379e-4f1f-8d3b-c367ff93d484"
3211;"NVT";"BLOEIBAG";"Bloei blauwalg (kwalitatief)";"Typering";"2014-05-10";"2100-01-01";"Geldig";"";"Id-493d794b-97e6-423f-8739-303e725b90ff"
3212;"NVT";"BIOVLMPVLME";"Biovolume per volume eenheid";"Grootheid";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-e6cad070-95e5-4c31-b8c1-5b024400033b"
3212;"NVT";"BIOVLMPVLME";"Biovolume per volume eenheid";"Grootheid";"2014-05-10";"2016-11-29";"Vervallen";"";"Id-931e2354-f423-480e-b2f0-de109776d753"
3213;"1861-40-1";"benfn";"benefin";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-e6558129-5e14-4444-8775-133f77540562"
3214;"82560-54-1";"benfrcb";"benfuracarb";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-437d5d28-728b-454c-a449-b7dfaf9e2090"
3215;"NVT";"BOTLME";"Botulisme";"Object";"2012-07-21";"2014-05-09";"Vervallen";"";"Id-83d11f68-0bde-4cbc-8311-dc10c8dc8ddb"
3215;"NVT";"BOTLME";"Botulisme";"Object";"2014-05-10";"2100-01-01";"Geldig";"Id-1c738f2c-0ce9-44ed-8260-c2e46c8aa378";"Id-d78081d0-cef8-4ad9-91b0-8c6fa347bba3"
3216;"NVT";"BRAKKRTR";"Brakkarakter";"Typering";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-f8388b6c-b83a-4be5-893d-87dd6da86463"
3216;"NVT";"BRAKKRTR";"Brakkarakter";"Typering";"2014-05-10";"2100-01-01";"Geldig";"";"Id-7febe46a-5e83-49f1-8a58-b76e3dd96068"
3217;"83055-99-6";"bensfrnC1y";"bensulfuron-methyl";"ChemischeStof";"2012-04-07";"2100-01-01";"Geldig";"";"Id-ade65f4b-b0cf-4897-8f71-36cc15a46737"
3218;"177406-68-7";"bentavlcbiC3";"benthiavalicarb-isopropyl";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-6d7ccfcf-60f3-4a0b-a3a1-e01c5f5b93c8"
3219;"61592-45-8";"bentznC1y";"bentazon-methyl";"ChemischeStof";"2012-04-07";"2100-01-01";"Geldig";"";"Id-ec071b71-5e25-479b-8f2a-947a80932ea4"
3220;"55-21-0";"benzAd";"benzamide";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-05d2a161-9e2f-4b09-bfd4-8cfd2e91b54b"
3221;"1214-39-7";"benzadnne";"benzyladenine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-ba0eaa7c-4161-4721-8837-8ba26f6daa7e"
3222;"100-46-9";"benzAe";"benzylamine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-5b102857-7c3a-411c-935f-bd9bc1fa378b"
3223;"120-51-4";"benzbzat";"benzylbenzoaat";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-b6bf6675-751f-45bc-9ff0-8f56d7d434d3"
3224;"100-44-7";"benzCl";"benzylchloride";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-b3dbd9c5-feb4-491e-b153-bf281aab588e"
3225;"92-87-5";"benzdne";"benzidine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-f8990533-bafd-42dd-867d-11a26bb1b2d3"
3226;"65-85-0";"benzezr";"benzoezuur";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-a751f63b-ab9d-4130-ba33-53a35bf525e6"
3227;"119-61-9";"benzfnn";"benzofenon";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-482c8ef6-ee68-415a-8139-be5223bf50c7"
3228;"122-73-6";"benziC5yEtr";"benzylisopentylether";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-8cc784d6-7e27-4d0e-ba42-3782119c98cc"
3229;"6-5-3813";"benzln";"benazolin";"ChemischeStof";"2011-06-08";"2011-06-09";"Vervallen";"";"Id-06bc21c8-d58d-46c8-baf9-b817b73b46ad"
3229;"3813-05-6";"benzln";"benazolin";"ChemischeStof";"2011-06-10";"2100-01-01";"Geldig";"";"Id-faef2522-cf86-4c43-8373-06075933ddd9"
323;"3337-71-1";"aslm";"asulam";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-8d450e22-e128-4831-abf2-e6eb8e329821"
3230;"25059-80-7";"benzlnC2y";"benazolin-ethyl";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-ce2cb4e1-c038-40e3-8e68-3a06e1dc5a0f"
3231;"1929-88-0";"benztazrn";"benzthiazuron";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-6667ad8e-1e74-45bd-884f-01f76b7662f5"
3232;"29104-30-1";"benzxmt";"benzoximaat";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-ec444442-3a15-4560-bb9f-24d3daa2e7c4"
3233;"19379-90-9";"benzxnuCl";"benzoxoniumchloride";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-3ab706c6-074a-49f2-b9f8-3a250e889aca"
3234;"98-88-4";"benzyCl";"benzoylchloride";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-b970a742-3ed2-4a9b-8f2a-1b3be050b354"
3235;"94-36-0";"benzypO";"benzoylperoxide";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-c4cd2ef1-f7f0-4a58-9fcd-8531cbf9f12b"
3236;"22212-55-1";"benzyppC2y";"benzoylprop-ethyl";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-f8a44360-ce4b-481e-85cb-699f90fc1654"
3237;"NVT";"BODHTE";"Bodemhoogte";"Grootheid";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-98d0503c-b1dc-4983-8425-4c2a2642d627"
3237;"NVT";"BODHTE";"Bodemhoogte";"Grootheid";"2014-05-10";"2100-01-01";"Geldig";"";"Id-4076b90d-435c-4a7a-a118-aa4451031fcc"
3238;"NVT";"BREEDTE";"Breedte";"Grootheid";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-4e535de4-5cde-49a2-adb5-dec60c2f3183"
3238;"NVT";"BREEDTE";"Breedte";"Grootheid";"2014-05-10";"2100-01-01";"Geldig";"";"Id-8c57925e-c796-4f9a-8f90-d23719174c1d"
3239;"NVT";"CAPCTT";"Capaciteit";"Grootheid";"2011-06-08";"2100-01-01";"Geldig";"";"Id-4eb64e3e-7c3b-40e6-ad1c-1a9bc2440579"
324;"1610-17-9";"attn";"atraton";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-416dd874-1ffc-41de-9743-0be7048c7112"
3240;"NVT";"BZV1";"Biochemisch zuurstofverbruik over 1 dag";"Grootheid";"2011-06-08";"2011-08-25";"Vervallen";"";"Id-c3bf17ac-269e-49f6-884d-bfcde26573c1"
3240;"NVT";"BZV1";"Biochemisch zuurstofverbruik over 1 dag";"ChemischeStof";"2011-08-26";"2014-05-09";"Vervallen";"";"Id-e608d4f4-d7b7-4cfc-8599-e4f9d2228f89"
3240;"NVT";"BZV1";"Biochemisch zuurstofverbruik over 1 dag";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-2feb2267-667d-49d5-80b5-f50918d4c468"
3241;"63659-18-7";"betxll";"betaxolol";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-b62839e6-f504-401e-bb81-b39bc29ff48a"
3242;"NVT";"BZV11";"Biochemisch zuurstofverbruik over 11 dagen";"Grootheid";"2011-06-08";"2011-08-25";"Vervallen";"";"Id-86c729fb-b9c8-4e66-aa7d-85c53354289b"
3242;"NVT";"BZV11";"Biochemisch zuurstofverbruik over 11 dagen";"ChemischeStof";"2011-08-26";"2014-05-09";"Vervallen";"";"Id-9cb1c21e-2bf2-44e8-ab7a-b09d71106b8d"
3242;"NVT";"BZV11";"Biochemisch zuurstofverbruik over 11 dagen";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-457db06e-fcd4-4fd9-afef-38012f2bc8ed"
3243;"54037-14-8";"Bh";"bohrium";"ChemischeStof";"2012-01-07";"2014-05-09";"Vervallen";"";"Id-5f2f38f5-a838-4ceb-a445-4236fea61ab5"
3243;"54037-14-8";"Bh";"bohrium";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-a1b9da77-b215-4cec-977f-35ed0b259168"
3244;"134237-51-7";"bHBCD";"beta-hexabroomcyclododecaan";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-84b7f662-26e6-4a8c-b2e9-c4808cfacac0"
3245;"15776-19-9";"Bi206";"bismuth 206";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-c5e0739a-4876-49fc-af68-ceb1deecc045"
3245;"15776-19-9";"Bi206";"bismuth 206";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-69f2e824-26b0-4a12-8118-c6571b176619"
3246;"13982-38-2";"Bi207";"bismuth 207";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-8d03857c-6972-4b75-8a10-f464f735ff94"
3246;"13982-38-2";"Bi207";"bismuth 207";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-8cc085a0-1b7d-40ba-8c9a-21bfdefe6933"
3247;"14331-79-4";"Bi210";"bismuth 210";"ChemischeStof";"2011-06-08";"2014-08-09";"Vervallen";"";"Id-ba2fe105-a709-44ab-bf5c-504ebac740ab"
3247;"14331-79-4";"Bi210";"bismuth 210";"ChemischeStof";"2014-08-10";"2100-01-01";"Geldig";"";"Id-8be8bb26-500b-46f0-8f01-011ac35b6675"
3248;"14913-49-6";"Bi212";"bismuth 212";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-2fd330aa-2cd1-4e69-9232-d53a2b9ef783"
3248;"14913-49-6";"Bi212";"bismuth 212";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-1a07dff4-83f2-47f3-94b4-792d97845791"
3249;"14733-03-0";"Bi214";"bismuth 214";"ChemischeStof";"2011-06-08";"2014-05-09";"Vervallen";"";"Id-4535bef6-3755-4667-bb6c-505c4b75fdfd"
3249;"14733-03-0";"Bi214";"bismuth 214";"ChemischeStof";"2014-05-10";"2100-01-01";"Geldig";"";"Id-e1e62235-c7a8-4802-85bd-1e14d3acb15b"
