bodc_S27_id;nih_casnrURI;bodc_S27_altlable;CASnummer;aquo_parameter.code;aquo_parameter.omschrijving;Status
NA;NA;NA;15686-71-2;ceflxne;cefalexine;Geldig
NA;NA;NA;55268-75-2;cefrxm;cefuroxim;Geldig
NA;NA;NA;73384-59-5;cefTaxn;ceftriaxon;Geldig
NA;NA;NA;80370-57-6;ceftofr;ceftiofur;Geldig
NA;NA;NA;79350-37-1;cefxm;cefixim;Geldig
NA;NA;NA;9004-34-6;celllse;cellulose;Geldig
NA;NA;NA;7440-71-3;Cf;californium;Geldig
NA;NA;NA;15237-97-5;Cf249;californium 249;Geldig
NA;NA;NA;15765-19-2;Cf251;californium 251;Geldig
NA;NA;NA;76-15-3;CFK115;monochloorpentafluorethaan;Geldig
NA;NA;NA;23783-98-4;cfosfmdn;cis-fosfamidon;Geldig
NA;NA;NA;27541-88-4;chinnmd;chinonamid;Geldig
NA;NA;NA;1398-61-4;chitne;chitine;Geldig
NA;NA;NA;9012-76-4;chitsn;chitosan;Geldig
NA;NA;NA;74115-24-5;chloftzn;chlofentezin;Geldig
NA;NA;NA;15879-93-3;chlorlse;chloralose;Geldig
NA;NA;NA;90982-32-4;chlormrC2y;chlorimuron-ethyl;Geldig
NA;NA;NA;16732-84-6;chol3en;cholest-3-een;Geldig
NA;NA;NA;4680-78-8;ciagn3;C.I. Acid Green 3;Geldig
NA;NA;NA;6459-94-5;ciard114;C.I. Acid Red 114;Geldig
NA;NA;NA;3520-42-1;ciard52;C.I. Acid Red 52;Geldig
NA;NA;NA;569-64-2;cibgn4;C.I. Basic Green 4;Geldig
NA;NA;NA;989-38-8;cibrd1;C.I. Basic Red 1;Geldig
NA;NA;NA;72-57-1;cidbe14;C.I. Direct Blue 14;Geldig
NA;NA;NA;28407-37-6;cidbe218;C.I. Direct Blue 218;Geldig
NA;NA;NA;2602-46-2;cidbe6;C.I. Direct Blue 6;Geldig
NA;NA;NA;1937-37-7;cidbk38;C.I. Direct Black 38;Geldig
NA;NA;NA;103-82-2;BenHAc;benzeenazijnzuur;Geldig
NA;NA;NA;16071-86-6;cidbn95;C.I. Direct Brown 95;Geldig
NA;NA;NA;2832-40-8;cidyw3;C.I. Disperse Yellow 3;Geldig
NA;NA;NA;3761-53-3;cifrd5;C.I. Food Red 5;Geldig
NA;NA;NA;92077-78-6;cilzpl;cilazapril;Geldig
NA;NA;NA;142891-20-1;cindnC2y;cinidon-ethyl;Geldig
NA;NA;NA;94593-91-6;cinsfrn;cinosulfuron;Geldig
NA;NA;NA;85721-33-1;cipfxcne;ciprofloxacine;Geldig
NA;NA;NA;3118-97-6;cisoe7;C.I. Solvent Orange 7;Geldig
NA;NA;NA;842-07-9;cisyw14;C.I. Solvent Yellow 14;Geldig
NA;NA;NA;97-56-3;cisyw3;C.I. Solvent Yellow 3;Geldig
NA;NA;NA;492-80-8;cisyw34;C.I. Solvent Yellow 34;Geldig
NA;NA;NA;59729-33-8;citlpm;citalopram;Geldig
NA;NA;NA;128-66-5;civyw4;C.I. Vat Yellow 4;Geldig
NA;NA;NA;NVT;DFySn;difenyltin (kation);Geldig
NA;NA;NA;78-95-5;Clactn;chlooraceton;Geldig
NA;NA;NA;127-65-1;ClAeT;chlooramine-T;Geldig
NA;NA;NA;302-17-0;Clahdt;chloralhydraat;Geldig
NA;NA;NA;5836-10-2;ClC3yat;chloorpropylaat;Geldig
NA;NA;NA;542-18-7;ClccC6a;chloorcyclohexaan;Geldig
NA;NA;NA;107-30-2;ClDC1yEtr;chloordimethylether;Geldig
NA;NA;NA;10049-04-4;ClDO;chloordioxide;Geldig
NA;NA;NA;15686-51-8;clemtne;clemastine;Geldig
NA;NA;NA;99129-21-2;cletdm;clethodim;Geldig
NA;NA;NA;367-21-5;ClFAn;chloorfluoraniline;Geldig
NA;NA;NA;122453-73-0;Clfapr;chloorfenapyr;Geldig
NA;NA;NA;71422-67-8;Clfazrn;chloorfluazuron;Geldig
NA;NA;NA;3691-35-8;clfcnn;chloorfacinon;Geldig
NA;NA;NA;2464-37-1;clfrnl;chloorflurenol;Geldig
NA;NA;NA;18472-51-0;clhxdngcnt;chloorhexidinegluconaat;Geldig
NA;NA;NA;18323-44-9;clindmcne;clindamycine;Geldig
NA;NA;NA;7003-89-6;clmqat;chloormequat;Geldig
NA;NA;NA;25167-93-5;ClNO2Ben;chloornitrobenzeen;Geldig
NA;NA;NA;105512-06-9;clodnfppgl;clodinafop-propargyl;Geldig
NA;NA;NA;303-49-1;clompmne;clomipramine;Geldig
NA;NA;NA;NVT;sBbkF;som benzo(b)fluorantheen en benzo(k)fluorantheen;Geldig
NA;NA;NA;99607-70-2;cloqtcmxl;cloquintoceet-mexyl;Geldig
NA;NA;NA;NVT;DIATMN;Diatomeeen;Geldig
NA;NA;NA;5786-21-0;clozpne;clozapine;Geldig
NA;NA;NA;NVT;DRUK;Druk;Geldig
NA;NA;NA;113-59-7;Clptxne;chloorprothixene;Geldig
NA;NA;NA;57-62-5;ClT4ccne;chloortetracycline;Geldig
NA;NA;NA;NVT;DUUR;Duur;Geldig
NA;NA;NA;13932-10-0;ClTO;chloortrioxide;Geldig
NA;NA;NA;NVT;ELTSENGE;Elektrische energie;Geldig
NA;NA;NA;88-04-0;clxlnl;chloorxylenol;Geldig
NA;NA;NA;7440-51-9;Cm;curium;Geldig
NA;NA;NA;15757-87-6;Cm243;curium 243;Geldig
NA;NA;NA;15621-76-8;Cm245;curium 245;Geldig
NA;NA;NA;15758-32-4;Cm247;curium 247;Geldig
NA;NA;NA;9000-11-7;CMC;carboxymethylcellulose (CMC);Geldig
NA;NA;NA;298-01-1;cmevfs;cis-mevinfos;Geldig
NA;NA;NA;NVT;DRAADAGN;Draadalgen;Geldig
NA;NA;NA;108-77-0;CNuzCl;cyanuurzuurchloride;Geldig
NA;NA;NA;108-80-5;CNuzr;cyanuurzuur;Geldig
NA;NA;NA;14093-03-9;Co56;kobalt 56;Geldig
NA;NA;NA;13981-50-5;Co57;kobalt 57;Geldig
NA;NA;NA;76-57-3;codine;codeine;Geldig
NA;NA;NA;33956-49-9;codlmn;codlemon;Geldig
NA;NA;NA;NVT;ELTSSNG;Elektrische spanning;Geldig
NA;NA;NA;53-06-5;cortsn;cortison;Geldig
NA;NA;NA;83227-23-0;cpyrfnx;cis-pyrifenox;Geldig
NA;NA;NA;14392-02-0;Cr51;chroom 51;Geldig
NA;NA;NA;8001-58-9;creost;creosoot;Geldig
NA;NA;NA;299-86-5;crfmt;crufomaat;Geldig
NA;NA;NA;NVT;ELTSSM;Elektrische stroom;Geldig
NA;NA;NA;123-73-9;crotAh;trans-2-butenal;Geldig
NA;NA;NA;NVT;DRIJFBPTN;Drijfbladplanten;Geldig
NA;NA;NA;15758-03-9;Cs132;cesium 132;Geldig
NA;NA;NA;14234-29-8;Cs136;cesium 136;Geldig
NA;NA;NA;NVT;ENGE;Energie;Geldig
NA;NA;NA;80-15-9;cumHpO;cumeen hydroperoxide;Geldig
NA;NA;NA;1317-38-0;CuO;koperoxide;Geldig
NA;NA;NA;135-20-6;cupfrn;cupferron;Geldig
NA;NA;NA;7758-98-7;CuSO4;kopersulfaat;Geldig
NA;NA;NA;NVT;DROOGSWTGG;Droogstand watergang;Geldig
NA;NA;NA;NVT;EROD;Ethoxyresorufin-O-deethylase activiteit;Geldig
NA;NA;NA;2636-26-2;cyanfs;cyanofos;Geldig
NA;NA;NA;120116-88-3;cyazfAd;cyazofamide;Geldig
NA;NA;NA;295-48-7;cycC15a;cyclopentadecaan;Geldig
NA;NA;NA;295-65-8;cycC16a;cyclohexadecaan;Geldig
NA;NA;NA;NVT;EVPTPRTE;Evapotranspiratie;Geldig
NA;NA;NA;2163-69-1;cycrn;cycluron;Geldig
NA;NA;NA;39515-40-7;cyfntn;cyfenothrin;Geldig
NA;NA;NA;122008-85-9;cyhlfC4y;cyhalofop-butyl;Geldig
NA;NA;NA;61676-87-7;cymazl;cymiazool;Geldig
NA;NA;NA;69581-33-5;cypfrm;cyprofuram;Geldig
NA;NA;NA;129-03-3;cypHpdne;cyproheptadine;Geldig
NA;NA;NA;NVT;EXPSTDR;Expositieduur;Geldig
NA;NA;NA;115-93-5;cytoat;cythioaat;Geldig
NA;NA;NA;NVT;E;Extinctie;Geldig
NA;NA;NA;NVT;FLUORCTE;Fluorescentie;Geldig
NA;NA;NA;NVT;FREQTE;Frequentie;Geldig
NA;NA;NA;NVT;GELDHD;Geleidendheid;Geldig
NA;NA;NA;17682-70-1;DactLsbse;diaceton-L-sorbose;Geldig
NA;NA;NA;NVT;sBbjkF;som benzo(b, j en k)fluorantheen-isomeren;Geldig
NA;NA;NA;486-66-8;daizine;daidzeine;Geldig
NA;NA;NA;1596-84-5;damnzde;daminozide;Geldig
NA;NA;NA;334-88-3;DazC1a;diazomethaan;Geldig
NA;NA;NA;1249-84-9;DazclsrDHCl;diazacholesterol-dihydrochloride;Geldig
NA;NA;NA;53404-60-7;dazmNazt;dazomet natriumzout;Geldig
NA;NA;NA;533-74-4;dazmt;dazomet;Geldig
NA;NA;NA;53850-35-4;Db;dubnium;Geldig
NA;NA;NA;103-49-1;DbenzAe;dibenzylamine;Geldig
NA;NA;NA;100-47-0;benzntl;benzonitril;Geldig
NA;NA;NA;NVT;EMSPTN;Emerse planten;Geldig
NA;NA;NA;523-31-9;DbzFt;dibenzylftalaat;Geldig
NA;NA;NA;109-87-5;DC1oxC1a;dimethoxymethaan;Geldig
NA;NA;NA;2300-66-5;DC1yAeDcba;dimethylamine dicamba;Geldig
NA;NA;NA;506-59-2;DC1yAeHCl;dimethylamine-hydrochloride;Geldig
NA;NA;NA;103-83-3;DC1ybenzAe;dimethylbenzylamine;Geldig
NA;NA;NA;79-44-7;DC1ycbmyCl;dimethylcarbamoyl chloride;Geldig
NA;NA;NA;2524-03-0;DC1yCltoPO4;dimethylchloorthiofosfaat;Geldig
NA;NA;NA;103-19-5;DC1yDFyeDS;dimethyldifenyleendisulfide;Geldig
NA;NA;NA;79-45-8;DC1yDtocbmt;dimethyldithiocarbamaat;Geldig
NA;NA;NA;115-10-6;DC1yEtr;dimethylether;Geldig
NA;NA;NA;NVT;GETVLTG;Getijverlating;Geldig
NA;NA;NA;62-75-9;DC1yNOAe;dimethylnitrosamine;Geldig
NA;NA;NA;77-78-1;DC1ySO4;dimethylsulfaat;Geldig
NA;NA;NA;5756-24-1;DC1yT4S;dimethyltetrasulfide;Geldig
NA;NA;NA;NVT;GEURVDNFTR;Geurverdunningsfactor;Geldig
NA;NA;NA;64-67-5;DC2ySO4;diethylsulfaat;Geldig
NA;NA;NA;34590-94-8;DC3yegcC1yEt;dipropyleenglycolmonomethylether;Geldig
NA;NA;NA;136-45-8;DC3yiccmrnt;dipropyl-isocinchomeronaat;Geldig
NA;NA;NA;73398-64-8;DC8C18akDC1y;di(C8-C18-alkyl)dimethylammoniumchloride;Geldig
NA;NA;NA;94410-05-6;DC8ySn;dioctyltin (kation);Geldig
NA;NA;NA;2244-16-8;dcarvn;d-carvon;Geldig
NA;NA;NA;1982-69-0;DcbNazt;dicamba-natriumzout;Geldig
NA;NA;NA;75736-33-3;Dcbtzl;diclobutrazool;Geldig
NA;NA;NA;NVT;GLOBLSLG;Globale straling;Geldig
NA;NA;NA;77-19-0;Dccvrne;dicycloverine;Geldig
NA;NA;NA;51338-27-3;DcfC1y;diclofop-methyl;Geldig
NA;NA;NA;95-16-9;benztazl;benzothiazool;Geldig
NA;NA;NA;1331-47-1;DClbzdne;dichloorbenzidine;Geldig
NA;NA;NA;26545-73-3;DClC3ol;dichloorpropanol;Geldig
NA;NA;NA;NVT;FAECLCLFMN;Faecale coliformen;Geldig
NA;NA;NA;7281-04-1;DDBAB;dodecyldimethylbenzylammoniumbromide;Geldig
NA;NA;NA;139-07-1;DDBAC;dodecyldimethylbenzylammoniumchloride;Geldig
NA;NA;NA;100-51-6;aHOxTol;alfa-hydroxytolueen;Geldig
NA;NA;NA;2390-68-3;DDMAB;didecyldimethylammoniumbromide;Geldig
NA;NA;NA;7173-51-5;DDMAC;didecyldimethylammoniumchloride;Geldig
NA;NA;NA;2500-83-6;DDPA;verdyl acetaat;Geldig
NA;NA;NA;148-18-5;DEDC;diethyldithiocarbamaat;Geldig
NA;NA;NA;NVT;FEOa;Feofytine a;Geldig
NA;NA;NA;8065-62-1;demfon;demefion;Geldig
NA;NA;NA;NVT;FEOb;Feofytine b;Geldig
NA;NA;NA;17040-19-6;demtSC1ysfn;demeton-S-methylsulfon;Geldig
NA;NA;NA;2227-17-0;DenCl;dienochloor;Geldig
NA;NA;NA;1464-53-5;DepOxC4a;diepoxybutaan;Geldig
NA;NA;NA;37019-18-4;desC2ysC4yat;desethylsebutylazine;Geldig
NA;NA;NA;30125-64-5;desC2ytbmtn;desethylterbumeton;Geldig
NA;NA;NA;13684-56-5;desmdfm;desmedifam;Geldig
NA;NA;NA;NVT;FLAB;Flab (Floating Algae Beds);Geldig
NA;NA;NA;NVT;FLOATLS;Floatlands;Geldig
NA;NA;NA;87130-20-9;Detfcb;diethofencarb;Geldig
NA;NA;NA;38727-55-8;DettC2y;diethatylethyl;Geldig
NA;NA;NA;50-02-2;dexmtsn;dexamethason;Geldig
NA;NA;NA;957-51-7;DfAd;difenamide;Geldig
NA;NA;NA;58-73-1;Dfhdmne;difenhydramine;Geldig
NA;NA;NA;56073-07-5;Dfncm;difenacoum;Geldig
NA;NA;NA;14214-32-5;Dfnxrn;difenoxuron;Geldig
NA;NA;NA;80060-09-9;Dfturn;diafenthiuron;Geldig
NA;NA;NA;86-30-6;DFyNOAe;difenylnitrosamine;Geldig
NA;NA;NA;49866-87-7;Dfzqt;difenzoquat;Geldig
NA;NA;NA;43222-48-6;DfzqtC1ySO4;difenzoquatmethylsulfaat;Geldig
NA;NA;NA;101-90-6;DGRE;diglycidyl resorcinol ether (DGRE);Geldig
NA;NA;NA;18479-58-8;DHmcnl;dihydromyrcenol;Geldig
NA;NA;NA;94-58-6;DHsfl;dihydrosafrol;Geldig
NA;NA;NA;71011-27-3;DhtaDC1yNH4h;di(hydrogenetalkalkyl)dimethylammoniumhectoriet;Geldig
NA;NA;NA;68911-87-5;DhtaDC1yNH4m;di(hydrogenetalkalkyl)dimethylammoniummontmorilloniet;Geldig
NA;NA;NA;NVT;GOLFHTE;Golfhoogte;Geldig
NA;NA;NA;NVT;FSPFAGEN;F-specifieke fagen;Geldig
NA;NA;NA;2568-91-4;DiC4oxC1a;diisobutoxymethaan;Geldig
NA;NA;NA;NVT;FYTPT;Fytoplankton;Geldig
NA;NA;NA;18467-77-1;Dikglc;dikegulac;Geldig
NA;NA;NA;42399-41-7;diltazm;diltiazem;Geldig
NA;NA;NA;644-64-4;dimtln;dimetilan;Geldig
NA;NA;NA;2164-07-0;DKedtl;dikalium endothall;Geldig
NA;NA;NA;134842-07-2;dmMC-LR;7-desmethylmicrocystine-LR;Geldig
NA;NA;NA;551-92-8;DmTdzl;dimetridazol;Geldig
NA;NA;NA;55290-64-7;Dmtpn;dimethipin;Geldig
NA;NA;NA;5221-53-4;Dmtrml;dimethirimol;Geldig
NA;NA;NA;138-93-2;DNaCNDtoimdC;dinatriumcyanodithioimidocarbonaat;Geldig
NA;NA;NA;973-21-7;Dnbtn;dinobuton;Geldig
NA;NA;NA;83657-24-3;Dncnzl;diniconazool;Geldig
NA;NA;NA;NVT;Th0;Gemiddelde golfrichting in het spectrale domein;Geldig
NA;NA;NA;2813-95-8;Dnsactt;dinoseb-acetaat;Geldig
NA;NA;NA;NVT;S0BH_s;Golfrichtingspreidingspectrum;Geldig
NA;NA;NA;6988-21-2;DOacb;dioxacarb;Geldig
NA;NA;NA;5538-94-3;DODMAC;dioctyldimethylammoniumchloride;Geldig
NA;NA;NA;1593-77-7;dodmf;dodemorf;Geldig
NA;NA;NA;NVT;GEOLGSODGD;Geologische ondergrond;Geldig
NA;NA;NA;76543-83-4;bHpClepO;beta-heptachloorepoxide;Geldig
NA;NA;NA;5097-12-1;Dotolsfn;di-o-tolylsulfon;Geldig
NA;NA;NA;3811-49-2;DOxbzfs;dioxabenzofos;Geldig
NA;NA;NA;78-34-2;DOxton;dioxathion;Geldig
NA;NA;NA;33704-61-9;DPMI;cashmeran;Geldig
NA;NA;NA;58-32-2;Dpyrdml;dipyridamol;Geldig
NA;NA;NA;85-00-7;DqBr;diquatdibromide;Geldig
NA;NA;NA;6385-62-2;DqDBrH2O;diquatdibromide-monohydraat;Geldig
NA;NA;NA;2764-72-9;Dqt;diquat;Geldig
NA;NA;NA;NVT;GETETTPE;Getijextreemtype;Geldig
NA;NA;NA;NVT;HH;Hardheid;Geldig
NA;NA;NA;NVT;GEUR;Geur;Geldig
NA;NA;NA;NVT;GEURITSTT;Geurintensiteit;Geldig
NA;NA;NA;NVT;HHT;Hardheid tijdelijk;Geldig
NA;NA;NA;NVT;HEFHTE;Hefhoogte;Geldig
NA;NA;NA;NVT;GLTR;Gloeotrichia;Geldig
NA;NA;NA;NVT;HOEK;Hoek;Geldig
NA;NA;NA;54083-77-1;Ds;damstadtium;Geldig
NA;NA;NA;NVT;GRONDSBMSGD;Grondsoort bijmengsel grind;Geldig
NA;NA;NA;2497-06-5;Dsftsfn;disulfoton-sulfon;Geldig
NA;NA;NA;NVT;GRONDSBMSHMS;Grondsoort bijmengsel humus;Geldig
NA;NA;NA;28057-48-9;dtalltn;d-trans-allethrin;Geldig
NA;NA;NA;5131-24-8;Dtlfs;ditalimfos;Geldig
NA;NA;NA;541-53-7;Dtoburt;dithiobiuret;Geldig
NA;NA;NA;67-43-6;DTPA;di-ethyleentriaminepentaazijnzuur (DTPA);Geldig
NA;NA;NA;116539-59-4;dulxtne;duloxetine;Geldig
NA;NA;NA;NVT;GRONDSBMSLTM;Grondsoort bijmengsel lutum;Geldig
NA;NA;NA;NVT;GRONDSMDAN;Grondsoort mediaan;Geldig
NA;NA;NA;NVT;GRONDST;Grondsoort;Geldig
NA;NA;NA;52304-36-6;EBAAP;ethylbutylactetylaminopropionaat;Geldig
NA;NA;NA;105-60-2;ecapltm;epsilon-caprolactam;Geldig
NA;NA;NA;17109-49-8;edffs;edifenfos;Geldig
NA;NA;NA;NVT;GROTDBPTN;Grote drijfbladplanten;Geldig
NA;NA;NA;119791-41-2;emmtn;emamectin;Geldig
NA;NA;NA;54406-48-3;emptn;empenthrin;Geldig
NA;NA;NA;NVT;H1/3;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);Geldig
NA;NA;NA;3369-52-6;endsfetr;endosulfanether;Geldig
NA;NA;NA;3868-61-9;endsfltn;endosulfanlacton;Geldig
NA;NA;NA;145-73-3;endtl;endothal;Geldig
NA;NA;NA;NVT;HABTDVSTT;Habitatdiversiteit;Geldig
NA;NA;NA;75847-73-3;enlpl;enalapril;Geldig
NA;NA;NA;93106-60-6;enrfxcne;enrofloxacine;Geldig
NA;NA;NA;74011-58-8;enxcne;enoxacine;Geldig
NA;NA;NA;25988-97-0;epClhdnDC1yA;epichloorhydrine-dimethylamine copolymeer;Geldig
NA;NA;NA;2104-64-5;EPN;ethyl-p-nitrofenylthiobenzeenfosfonaat;Geldig
NA;NA;NA;133040-01-4;epstn;eprosartan;Geldig
NA;NA;NA;50-14-6;ergccfrl;ergocalciferol;Geldig
NA;NA;NA;7429-92-7;Es;einsteinium;Geldig
NA;NA;NA;15840-03-6;Es254;einsteinium 254;Geldig
NA;NA;NA;NVT;HOOGWTDG;Hoogwater dag;Geldig
NA;NA;NA;28219-61-6;ETCB;sandacanol;Geldig
NA;NA;NA;60207-93-4;etcnzl;etaconazool;Geldig
NA;NA;NA;30043-49-3;etdmrn;ethidimuron;Geldig
NA;NA;NA;31637-97-5;etfbt;etofibraat;Geldig
NA;NA;NA;16672-87-0;etfn;ethefon;Geldig
NA;NA;NA;80844-07-1;etfpx;ethofenprox;Geldig
NA;NA;NA;54048-10-1;etngtl;etonogestrel;Geldig
NA;NA;NA;53380-23-7;etofcbsfn;ethiofencarbsulfon;Geldig
NA;NA;NA;53380-22-6;etofcbSO;ethiofencarbsulfoxide;Geldig
NA;NA;NA;NVT;HELDHD;Helderheid;Geldig
NA;NA;NA;181587-01-9;etpl;ethiprol;Geldig
NA;NA;NA;23947-60-6;etrml;ethirimol;Geldig
NA;NA;NA;77-67-8;etsimde;ethosuximide;Geldig
NA;NA;NA;91-53-2;etxcne;ethoxychine;Geldig
NA;NA;NA;153233-91-1;etxzl;etoxazool;Geldig
NA;NA;NA;14683-23-9;Eu152;europium 152;Geldig
NA;NA;NA;15585-10-1;Eu154;europium 154;Geldig
NA;NA;NA;14391-16-3;Eu155;europium 155;Geldig
NA;NA;NA;NVT;HOOGWTNT;Hoogwater nacht;Geldig
NA;NA;NA;NVT;INDCTAUT;Indicatie aan/uit;Geldig
NA;NA;NA;NVT;Hm0;Significante golfhoogte in het spectrale domein;Geldig
NA;NA;NA;NVT;INDCTOPDT;Indicatie open/dicht;Geldig
NA;NA;NA;NVT;I-TEQ;Internationaal toxisch equivalent volgens NATO/CCMS;Geldig
NA;NA;NA;52-85-7;famfr;famfur;Geldig
NA;NA;NA;131807-57-3;famxdne;famoxadone;Geldig
NA;NA;NA;14681-59-5;Fe55;ijzer 55;Geldig
NA;NA;NA;14596-12-4;Fe59;ijzer 59;Geldig
NA;NA;NA;7758-94-3;FeCl2;ijzer(II)chloride;Geldig
NA;NA;NA;7705-08-0;FeCl3;ijzer(III)chloride;Geldig
NA;NA;NA;103112-35-2;fecrzlC2y;fenchlorazool-ethyl;Geldig
NA;NA;NA;3766-81-2;fenbcb;fenobucarb;Geldig
NA;NA;NA;114369-43-6;fenbcnzl;fenbuconazool;Geldig
NA;NA;NA;43210-67-9;fenbdzl;fenbendazol;Geldig
NA;NA;NA;13356-08-6;fenbtSnO;fenbutatinoxide;Geldig
NA;NA;NA;24691-80-3;fenfrm;fenfuram;Geldig
NA;NA;NA;140-56-7;fenmnsf;fenaminosulf;Geldig
NA;NA;NA;66441-23-4;fenOapC2y;fenoxaprop-ethyl;Geldig
NA;NA;NA;74738-17-3;fenpcnl;fenpiclonil;Geldig
NA;NA;NA;134098-61-6;fenprxmt;fenpyroximaat;Geldig
NA;NA;NA;115-90-2;fensfton;fensulfothion;Geldig
NA;NA;NA;437-38-7;fentnl;fentanyl;Geldig
NA;NA;NA;3761-41-9;fentoSO;fenthion-sulfoxide;Geldig
NA;NA;NA;71283-80-2;fenxppPC2y;fenoxaprop-P-ethyl;Geldig
NA;NA;NA;NVT;IONRTO;Ionenratio;Geldig
NA;NA;NA;NVT;IONSTE;Ionensterkte;Geldig
NA;NA;NA;13463-40-6;FePecbnl;ijzerpentacarbonyl;Geldig
NA;NA;NA;14484-64-1;ferbm;ferbam;Geldig
NA;NA;NA;102-54-5;ferrcn;ferroceen;Geldig
NA;NA;NA;7720-78-7;FeSO4;ijzer(II)sulfaat;Geldig
NA;NA;NA;83799-24-0;fexfndne;fexofenadine;Geldig
NA;NA;NA;NVT;HTE3;Significante deiningshoogte in het spectrale domein;Geldig
NA;NA;NA;120068-37-3;fipnl;fipronil;Geldig
NA;NA;NA;54085-16-4;Fl;flerovium;Geldig
NA;NA;NA;NVT;HUISDR;Huisdier;Geldig
NA;NA;NA;54143-55-4;flecinde;flecainide;Geldig
NA;NA;NA;90035-08-8;flocmfn;flocoumafen;Geldig
NA;NA;NA;158062-67-0;floncmd;flonicamid;Geldig
NA;NA;NA;76639-94-6;florfncl;florfenicol;Geldig
NA;NA;NA;69806-50-4;fluazfC4y;fluazifop-butyl;Geldig
NA;NA;NA;83066-88-0;fluazfpP;fluazifop-P;Geldig
NA;NA;NA;174514-07-9;fluazlt;fluazolaat;Geldig
NA;NA;NA;5250-39-5;flucaclne;flucloxacilline;Geldig
NA;NA;NA;113036-88-7;fluccxrn;flucycloxuron;Geldig
NA;NA;NA;33245-39-5;fluClaln;fluchloralin;Geldig
NA;NA;NA;86386-73-4;flucnzl;fluconazol;Geldig
NA;NA;NA;101463-69-8;flufnxrn;flufenoxuron;Geldig
NA;NA;NA;103361-09-7;flumoxzn;flumioxazin;Geldig
NA;NA;NA;42835-25-6;flumqne;flumequine;Geldig
NA;NA;NA;77501-90-7;fluogcfnC2y;fluorglycofen-ethyl;Geldig
NA;NA;NA;2164-17-2;fluomtrn;fluometuron;Geldig
NA;NA;NA;239110-15-7;fluopclde;fluopicolide;Geldig
NA;NA;NA;81406-37-3;fluOxpmtl;fluroxypyr-meptyl;Geldig
NA;NA;NA;193740-76-0;fluoxsbn;fluoxastrobin;Geldig
NA;NA;NA;2709-56-0;fluptxl;flupentixol;Geldig
NA;NA;NA;51-21-8;flurcl;fluracil;Geldig
NA;NA;NA;61213-25-0;flurcrdn;flurochloridon;Geldig
NA;NA;NA;59756-60-4;flurdn;fluridon;Geldig
NA;NA;NA;2314-09-2;flurnC4y;flurenol-butyl;Geldig
NA;NA;NA;467-69-6;flurnl;flurenol;Geldig
NA;NA;NA;56425-91-3;flurpmdl;flurprimidol;Geldig
NA;NA;NA;145701-23-1;flurslm;florasulam;Geldig
NA;NA;NA;76674-21-0;fluTafl;flutriafol;Geldig
NA;NA;NA;13311-84-7;flutmde;flutamide;Geldig
NA;NA;NA;7440-72-4;Fm;fermium;Geldig
NA;NA;NA;NVT;IJSDK;IJsdek;Geldig
NA;NA;NA;72178-02-0;fomsfn;fomesafen;Geldig
NA;NA;NA;23422-53-9;formtnHCl;formetanaat-hydrochloride;Geldig
NA;NA;NA;22259-30-9;formtnt;formetanaat;Geldig
NA;NA;NA;NVT;IJZOR;IJzeroer;Geldig
NA;NA;NA;2588-04-7;forsfn;foraat-sulfon;Geldig
NA;NA;NA;39148-24-8;fosC2yAl;fosetyl-aluminium;Geldig
NA;NA;NA;7803-51-2;fosfne;fosfine;Geldig
NA;NA;NA;3735-33-9;fosmOon;fosmet-oxon;Geldig
NA;NA;NA;7440-73-5;Fr;francium;Geldig
NA;NA;NA;15756-98-6;Fr223;francium 223;Geldig
NA;NA;NA;NVT;INBDF;In bedrijf;Geldig
NA;NA;NA;85-44-9;ftaalzrahdde;ftaalzuuranhydride;Geldig
NA;NA;NA;85-41-6;ftalmde;ftalimide;Geldig
NA;NA;NA;3878-19-1;fubrdzl;fuberidazool;Geldig
NA;NA;NA;NVT;KIEMGTL;Kiemgetal;Geldig
NA;NA;NA;60568-05-0;furmccx;furmecyclox;Geldig
NA;NA;NA;54-31-9;fursmde;furosemide;Geldig
NA;NA;NA;67-45-8;furzldn;furazolidon;Geldig
NA;NA;NA;150-86-7;fytl;fytol;Geldig
NA;NA;NA;NVT;INRTEBHR;Inrichting en beheer;Geldig
NA;NA;NA;14276-65-4;Gd153;gadolinium 153;Geldig
NA;NA;NA;NVT;INRTG;Inrichting;Geldig
NA;NA;NA;8030-53-3;gebbrlne;gibberelline;Geldig
NA;NA;NA;77-06-5;gebbrlnzr;gibberellinezuur;Geldig
NA;NA;NA;NVT;INTTNLETRCCN;Intestinale enterococcen;Geldig
NA;NA;NA;62850-32-2;gentocb;fenothiocarb;Geldig
NA;NA;NA;NVT;KRUINHTE;Kruinhoogte;Geldig
NA;NA;NA;NVT;KWALTKMK;Kwaliteitskenmerk;Geldig
NA;NA;NA;10238-21-8;glibcmde;glibenclamide;Geldig
NA;NA;NA;93479-97-1;glimprde;glimepiride;Geldig
NA;NA;NA;NVT;ISOLTE;Isolatie;Geldig
NA;NA;NA;NVT;LAAGWTDG;Laagwater dag;Geldig
NA;NA;NA;51276-47-2;glufsnt;glufosinaat;Geldig
NA;NA;NA;77182-82-2;glufsntNH4;glufosinaat-ammonium;Geldig
NA;NA;NA;507-70-0;bornol;borneol;Geldig
